instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructionsBox.started,instructionsBox.stopped,leftCategoryLabel_2.started,leftCategoryLabel_2.stopped,rightCategoryLabel_2.started,rightCategoryLabel_2.stopped,leftAttributeLabel_2.started,leftAttributeLabel_2.stopped,rightAttributeLabel_2.started,rightAttributeLabel_2.stopped,orLeft_2.started,orLeft_2.stopped,orRight_2.started,orRight_2.stopped,stimulusImageBox.started,stimulusImageBox.stopped,stimulusTextBox.started,stimulusTextBox.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.started,requiredResponse.stopped,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.started,feedbackResponse.stopped,feedback.started,feedback.stopped,leftCategoryLabel.started,leftCategoryLabel.stopped,rightCategoryLabel.started,rightCategoryLabel.stopped,leftAttributeLabel.started,leftAttributeLabel.stopped,rightAttributeLabel.started,rightAttributeLabel.stopped,orLeft.started,orLeft.stopped,orRight.started,orRight.stopped,feedbackResponse.rt,gender,age,participant,date,expName,psychopyVersion,frameRate,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,5,0,10,0,,,,,,,,,,,,,,,25.411832749960013,None,25.411832749960013,None,i,1,0.34853008401114494,25.411832749960013,None,None,0,25.411832749960013,None,25.411832749960013,None,25.128112291917205,None,25.128112291917205,None,25.128112291917205,None,25.128112291917205,None,25.128112291917205,None,25.128112291917205,None,,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,5,1,11,1,,,,,,,,,,,,,,,26.062158416956663,None,26.062158416956663,None,e,1,0.5830577090382576,26.062158416956663,None,i,1,26.062158416956663,None,26.062158416956663,None,25.77816766698379,None,25.77816766698379,None,25.77816766698379,None,25.77816766698379,None,25.77816766698379,None,25.77816766698379,None,0.30726925004273653,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,6,0,12,1,,,,,,,,,,,,,,,26.945511083002202,None,26.945511083002202,None,e,1,0.3272122499765828,26.945511083002202,None,None,0,26.945511083002202,None,26.945511083002202,None,26.661304999957792,None,26.661304999957792,None,26.661304999957792,None,26.661304999957792,None,26.661304999957792,None,26.661304999957792,None,,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,6,1,13,1,,,,,,,,,,,,,,,27.579098582966253,None,27.579098582966253,None,e,1,0.3221320839365944,27.579098582966253,None,None,0,27.579098582966253,None,27.579098582966253,None,27.29471783293411,None,27.29471783293411,None,27.29471783293411,None,27.29471783293411,None,27.29471783293411,None,27.29471783293411,None,,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,7,0,14,1,,,,,,,,,,,,,,,28.21196612494532,None,28.21196612494532,None,e,1,0.28416749997995794,28.21196612494532,None,None,0,28.21196612494532,None,28.21196612494532,None,27.92945383291226,None,27.92945383291226,None,27.92945383291226,None,27.92945383291226,None,27.92945383291226,None,27.92945383291226,None,,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,7,1,15,0,,,,,,,,,,,,,,,28.812141457921825,None,28.812141457921825,None,i,1,0.600733874947764,28.812141457921825,None,e,1,28.812141457921825,None,28.812141457921825,None,28.528254291974008,None,28.528254291974008,None,28.528254291974008,None,28.528254291974008,None,28.528254291974008,None,28.528254291974008,None,0.3524326659971848,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,8,0,16,1,,,,,,,,,,,,,,,29.728512624977157,None,29.728512624977157,None,e,1,0.5449765829835087,29.728512624977157,None,i,1,29.728512624977157,None,29.728512624977157,None,29.44488362490665,None,29.44488362490665,None,29.44488362490665,None,29.44488362490665,None,29.44488362490665,None,29.44488362490665,None,0.3288759170100093,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,8,1,17,0,,,,,,,,,,,,,,,30.578508207923733,None,30.578508207923733,None,i,1,0.5841274589765817,30.578508207923733,None,e,1,30.578508207923733,None,30.578508207923733,None,30.294929041992873,None,30.294929041992873,None,30.294929041992873,None,30.294929041992873,None,30.294929041992873,None,30.294929041992873,None,0.37393362494185567,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,0,18,0,,,,,,,,,,,,,,,31.478578666923568,None,31.478578666923568,None,i,1,0.330326332943514,31.478578666923568,None,None,0,31.478578666923568,None,31.478578666923568,None,31.195719916955568,None,31.195719916955568,None,31.195719916955568,None,31.195719916955568,None,31.195719916955568,None,31.195719916955568,None,,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,9,1,19,1,,,,,,,,,,,,,,,32.111577500007115,None,32.111577500007115,None,e,1,0.6744757079286501,32.111577500007115,None,i,1,32.111577500007115,None,32.111577500007115,None,31.82866770797409,None,31.82866770797409,None,31.82866770797409,None,31.82866770797409,None,31.82866770797409,None,31.82866770797409,None,0.3129558330401778,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,0,0,1,33.56197466701269,None,33.56197466701269,None,33.56197466701269,None,33.56197466701269,None,33.56197466701269,None,33.56197466701269,None,33.56197466701269,None,36.01284724997822,None,36.01284724997822,None,e,1,0.9022368750302121,36.01284724997822,None,i,1,36.01284724997822,None,36.01284724997822,None,35.726833041990176,None,35.726833041990176,None,35.726833041990176,None,35.726833041990176,None,35.726833041990176,None,35.726833041990176,None,0.7062614168971777,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,37.262340707937256,None,37.262340707937256,None,e,1,0.7699896669946611,37.262340707937256,None,None,0,37.262340707937256,None,37.262340707937256,None,36.96521245792974,None,36.96521245792974,None,36.96521245792974,None,36.96521245792974,None,36.96521245792974,None,36.96521245792974,None,,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,1,0,2,0,,,,,,,,,,,,,,,38.36239304195624,None,38.36239304195624,None,i,1,0.4606132919434458,38.36239304195624,None,None,0,38.36239304195624,None,38.36239304195624,None,38.07379541697446,None,38.07379541697446,None,38.07379541697446,None,38.07379541697446,None,38.07379541697446,None,38.07379541697446,None,,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,1,1,3,0,,,,,,,,,,,,,,,39.14549316698685,None,39.14549316698685,None,i,1,0.3382377920206636,39.14549316698685,None,None,0,39.14549316698685,None,39.14549316698685,None,38.85496295790654,None,38.85496295790654,None,38.85496295790654,None,38.85496295790654,None,38.85496295790654,None,38.85496295790654,None,,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,2,0,4,1,,,,,,,,,,,,,,,39.81236320792232,None,39.81236320792232,None,e,1,0.6590480000013486,39.81236320792232,None,None,0,39.81236320792232,None,39.81236320792232,None,39.5225465829717,None,39.5225465829717,None,39.5225465829717,None,39.5225465829717,None,39.5225465829717,None,39.5225465829717,None,,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,2,1,5,0,,,,,,,,,,,,,,,40.79533554194495,None,40.79533554194495,None,i,1,0.6797937079099938,40.79533554194495,None,None,0,40.79533554194495,None,40.79533554194495,None,40.505579916993156,None,40.505579916993156,None,40.505579916993156,None,40.505579916993156,None,40.505579916993156,None,40.505579916993156,None,,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,3,0,6,1,,,,,,,,,,,,,,,41.79562674998306,None,41.79562674998306,None,e,1,1.4980782920029014,41.79562674998306,None,i,1,41.79562674998306,None,41.79562674998306,None,41.505684999981895,None,41.505684999981895,None,41.505684999981895,None,41.505684999981895,None,41.505684999981895,None,41.505684999981895,None,1.1078916669357568,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,1,7,0,,,,,,,,,,,,,,,43.612320332904346,None,43.612320332904346,None,i,1,1.2404005409916863,43.612320332904346,None,e,1,43.612320332904346,None,43.612320332904346,None,43.32225683296565,None,43.32225683296565,None,43.32225683296565,None,43.32225683296565,None,43.32225683296565,None,43.32225683296565,None,0.9508532088948414,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,4,0,8,1,,,,,,,,,,,,,,,45.18005183292553,None,45.18005183292553,None,e,1,0.7065591249847785,45.18005183292553,None,i,1,45.18005183292553,None,45.18005183292553,None,44.88877266691998,None,44.88877266691998,None,44.88877266691998,None,44.88877266691998,None,44.88877266691998,None,44.88877266691998,None,0.3427548330510035,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
"See above, the categories have changed. The items for sorting have changed as well. The rules, however, are the same.

When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. An X appears after an error - fix the error by hitting the other key. GO AS FAST AS YOU CAN.

Press E or I to continue.", , ,Bad,Good, ,4,text_trial_type_4,img_trial_type_4,0,1,1,1,4,1,9,1,,,,,,,,,,,,,,,46.1954515830148,None,46.1954515830148,None,e,1,0.33000187494326383,46.1954515830148,None,None,0,46.1954515830148,None,46.1954515830148,None,45.9202672499232,None,45.9202672499232,None,45.9202672499232,None,45.9202672499232,None,45.9202672499232,None,45.9202672499232,None,,F,20,1,2022_Jul_13_1034,IAT,2021.2.3,59.99844001471184,
