instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructionsBox.started,instructionsBox.stopped,leftCategoryLabel_2.started,leftCategoryLabel_2.stopped,rightCategoryLabel_2.started,rightCategoryLabel_2.stopped,leftAttributeLabel_2.started,leftAttributeLabel_2.stopped,rightAttributeLabel_2.started,rightAttributeLabel_2.stopped,orLeft_2.started,orLeft_2.stopped,orRight_2.started,orRight_2.stopped,stimulusImageBox.started,stimulusImageBox.stopped,stimulusTextBox.started,stimulusTextBox.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.started,requiredResponse.stopped,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.started,feedbackResponse.stopped,feedback.started,feedback.stopped,leftCategoryLabel.started,leftCategoryLabel.stopped,rightCategoryLabel.started,rightCategoryLabel.stopped,leftAttributeLabel.started,leftAttributeLabel.stopped,rightAttributeLabel.started,rightAttributeLabel.stopped,orLeft.started,orLeft.stopped,orRight.started,orRight.stopped,feedbackResponse.rt,gender,age,participant,date,expName,psychopyVersion,frameRate,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,0,0,0,1,13.139447249937803,None,13.139447249937803,None,13.139447249937803,None,13.139447249937803,None,13.139447249937803,None,13.139447249937803,None,13.139447249937803,None,17.055315166944638,None,17.055315166944638,None,e,1,0.8738683749688789,17.055315166944638,None,None,0,17.055315166944638,None,17.055315166944638,None,16.77024562493898,None,16.77024562493898,None,16.77024562493898,None,16.77024562493898,None,16.77024562493898,None,16.77024562493898,None,,F,20,1,2022_Jul_13_1025,IAT,2021.2.3,59.836511599156815,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,18.238951166975312,None,18.238951166975312,None,i,1,0.4690174589632079,18.238951166975312,None,None,0,18.238951166975312,None,18.238951166975312,None,17.96097433392424,None,17.96097433392424,None,17.96097433392424,None,17.96097433392424,None,17.96097433392424,None,17.96097433392424,None,,F,20,1,2022_Jul_13_1025,IAT,2021.2.3,59.836511599156815,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,1,0,2,0,,,,,,,,,,,,,,,19.022305791964754,None,19.022305791964754,None,i,1,0.4490323329810053,19.022305791964754,None,None,0,19.022305791964754,None,19.022305791964754,None,18.738746499991976,None,18.738746499991976,None,18.738746499991976,None,18.738746499991976,None,18.738746499991976,None,18.738746499991976,None,,F,20,1,2022_Jul_13_1025,IAT,2021.2.3,59.836511599156815,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,1,1,3,0,,,,,,,,,,,,,,,19.772165333968587,None,19.772165333968587,None,i,1,0.8119247920112684,19.772165333968587,None,e,1,19.772165333968587,None,19.772165333968587,None,19.488322541932575,None,19.488322541932575,None,19.488322541932575,None,19.488322541932575,None,19.488322541932575,None,19.488322541932575,None,0.5412357921013609,F,20,1,2022_Jul_13_1025,IAT,2021.2.3,59.836511599156815,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,2,0,4,1,,,,,,,,,,,,,,,20.889154749922454,None,20.889154749922454,None,e,1,0.5017555420054123,20.889154749922454,None,None,0,20.889154749922454,None,20.889154749922454,None,20.60485741693992,None,20.60485741693992,None,20.60485741693992,None,20.60485741693992,None,20.60485741693992,None,20.60485741693992,None,,F,20,1,2022_Jul_13_1025,IAT,2021.2.3,59.836511599156815,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,2,1,5,1,,,,,,,,,,,,,,,21.70536091690883,None,21.70536091690883,None,e,1,0.4477468339027837,21.70536091690883,None,None,0,21.70536091690883,None,21.70536091690883,None,21.421546416939236,None,21.421546416939236,None,21.421546416939236,None,21.421546416939236,None,21.421546416939236,None,21.421546416939236,None,,F,20,1,2022_Jul_13_1025,IAT,2021.2.3,59.836511599156815,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,3,0,6,1,,,,,,,,,,,,,,,22.45540674997028,None,22.45540674997028,None,e,1,0.5344195830402896,22.45540674997028,None,None,0,22.45540674997028,None,22.45540674997028,None,22.171855541993864,None,22.171855541993864,None,22.171855541993864,None,22.171855541993864,None,22.171855541993864,None,22.171855541993864,None,,F,20,1,2022_Jul_13_1025,IAT,2021.2.3,59.836511599156815,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,3,1,7,0,,,,,,,,,,,,,,,23.305546124931425,None,23.305546124931425,None,i,1,0.543932875036262,23.305546124931425,None,None,0,23.305546124931425,None,23.305546124931425,None,23.02189241698943,None,23.02189241698943,None,23.02189241698943,None,23.02189241698943,None,23.02189241698943,None,23.02189241698943,None,,F,20,1,2022_Jul_13_1025,IAT,2021.2.3,59.836511599156815,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,1,text_trial_type_1,img_trial_type_1,0,0,0,0,4,0,8,0,,,,,,,,,,,,,,,24.155504958936945,None,24.155504958936945,None,i,1,0.8410612080479041,24.155504958936945,None,None,0,24.155504958936945,None,24.155504958936945,None,23.871586041990668,None,23.871586041990668,None,23.871586041990668,None,23.871586041990668,None,23.871586041990668,None,23.871586041990668,None,,F,20,1,2022_Jul_13_1025,IAT,2021.2.3,59.836511599156815,
"Put your middle or index fingers on the E and I keys of your keyboard. Words representing the categories at the top will appear one-by-one in the middle of the screen. When the item belongs to a category on the left, press the E key; when the item belongs to a category on the right, press the I key. Items belong to only one category. If you make an error, an X will appear - fix the error by hitting the other key.

This is a timed sorting task. GO AS FAST AS YOU CAN while making as few mistakes as possible. Going too slow or making too many errors will result in an uninterpretable score. This task will take about 5 minutes to complete.

Press E or I to continue.",Black_People,White_People, , , ,2,text_trial_type_2,img_trial_type_2,0,0,0,0,4,1,9,1,,,,,,,,,,,,,,,25.30551400000695,None,25.30551400000695,None,e,1,0.6283044998999685,25.30551400000695,None,None,0,25.30551400000695,None,25.30551400000695,None,25.02164070890285,None,25.02164070890285,None,25.02164070890285,None,25.02164070890285,None,25.02164070890285,None,25.02164070890285,None,,F,20,1,2022_Jul_13_1025,IAT,2021.2.3,59.836511599156815,
